pkt_index,size,RTT,port
7843,64,19.26,1200
7844,64,20.11,1200
7845,64,23.89,1200
7846,64,19.55,1200
7847,64,19.91,1200
7848,64,20.64,1200
7849,64,20.69,1200
7850,64,20.19,1200
7851,64,18.62,1200
7852,64,19.35,1200
7853,64,24.44,1200
7854,64,20.16,1200
7855,64,19.27,1200
7856,64,19.71,1200
7857,64,19.65,1200
7858,64,19.86,1200
7859,64,18.67,1200
7860,64,20.10,1200
7861,64,26.11,1200
7862,64,20.94,1200
7863,64,18.98,1200
7864,64,19.68,1200
7865,64,18.94,1200
7866,64,19.74,1200
7867,64,18.72,1200
7868,64,19.64,1200
7869,64,20.14,1200
7870,64,22.69,1200
7871,64,18.81,1200
7872,64,19.58,1200
7873,64,21.19,1200
7874,64,21.67,1200
7875,64,18.91,1200
7876,64,19.66,1200
7877,64,23.03,1200
7878,64,19.59,1200
7879,64,19.84,1200
7880,64,19.03,1200
7881,64,19.68,1200
7882,64,19.19,1200
7883,64,19.14,1200
7884,64,19.38,1200
7885,64,19.94,1200
7886,64,21.56,1200
7887,64,20.25,1200
7888,64,19.14,1200
7889,64,19.90,1200
7890,64,19.80,1200
7891,64,18.69,1200
7892,64,19.32,1200
7893,64,23.06,1200
7894,64,19.60,1200
7895,64,19.23,1200
7896,64,18.65,1200
7897,64,19.77,1200
7898,64,19.62,1200
7899,64,20.36,1200
7900,64,21.86,1200
7901,64,19.89,1200
7902,64,23.62,1200
7903,64,19.02,1200
7904,64,18.73,1200
7905,64,19.58,1200
7906,64,19.84,1200
7907,64,19.09,1200
7908,64,19.43,1200
7909,64,24.36,1200
7910,64,19.92,1200
7911,64,21.57,1200
7912,64,20.66,1200
7913,64,21.49,1200
7914,64,20.36,1200
7915,64,19.66,1200
7916,64,20.32,1200
7917,64,19.45,1200
7918,64,19.98,1200
7919,64,19.45,1200
7920,64,21.62,1200
7921,64,20.23,1200
7922,64,20.01,1200
7923,64,18.78,1200
7924,64,20.60,1200
7925,64,26.35,1200
7926,64,19.98,1200
7927,64,19.33,1200
7928,64,19.05,1200
7929,64,20.28,1200
7930,64,19.75,1200
7931,64,18.95,1200
7932,64,19.44,1200
7933,64,19.43,1200
7934,64,21.38,1200
7935,64,19.36,1200
7936,64,19.17,1200
7937,64,21.42,1200
7938,64,20.92,1200
7939,64,19.72,1200
7940,64,19.92,1200
7941,64,22.78,1200
7942,64,19.49,1200
7943,64,18.78,1200
7944,64,18.84,1200
7945,64,19.57,1200
7946,64,20.05,1200
7947,64,18.71,1200
7948,64,19.24,1200
7949,64,19.48,1200
7950,64,21.16,1200
7951,64,20.75,1200
7952,64,22.16,1200
7953,64,19.70,1200
7954,64,19.63,1200
7955,64,19.12,1200
7956,64,19.17,1200
7957,64,24.84,1200
7958,64,19.71,1200
7959,64,18.89,1200
7960,64,19.04,1200
7961,64,19.57,1200
7962,64,21.28,1200
7963,64,20.65,1200
7964,64,20.62,1200
7965,64,20.07,1200
7966,64,22.34,1200
7967,64,19.30,1200
7968,64,20.39,1200
7969,64,19.91,1200
7970,64,20.25,1200
7971,64,19.42,1200
7972,64,19.96,1200
7973,64,22.75,1200
7974,64,19.81,1200
7975,64,24.84,1200
7976,64,21.77,1200
7977,64,21.41,1200
7978,64,20.50,1200
7979,64,19.82,1200
7980,64,19.46,1200
7981,64,19.50,1200
7982,64,19.87,1200
7983,64,19.17,1200
7984,64,19.45,1200
7985,64,19.73,1200
7986,64,19.86,1200
7987,64,19.56,1200
7988,64,21.11,1200
7989,64,25.39,1200
7990,64,19.41,1200
7991,64,19.15,1200
7992,64,19.01,1200
7993,64,20.22,1200
7994,64,19.69,1200
7995,64,19.46,1200
7996,64,19.32,1200
7997,64,19.85,1200
7998,64,22.84,1200
7999,64,18.95,1200
8000,64,20.58,1200
8001,64,24.89,1200
8002,64,23.83,1200
8003,64,20.05,1200
8004,64,19.95,1200
8005,64,23.14,1200
8006,64,20.21,1200
8007,64,19.32,1200
8008,64,19.20,1200
8009,64,19.81,1200
8010,64,19.73,1200
8011,64,19.69,1200
8012,64,19.85,1200
8013,64,21.33,1200
8014,64,21.57,1200
8015,64,19.64,1200
8016,64,19.85,1200
8017,64,20.59,1200
8018,64,23.20,1200
8019,64,19.03,1200
8020,64,19.89,1200
8021,64,21.10,1200
8022,64,19.80,1200
8023,64,19.13,1200
8024,64,19.23,1200
8025,64,20.55,1200
8026,64,21.43,1200
8027,64,20.91,1200
8028,64,19.77,1200
8029,64,19.55,1200
8030,64,20.97,1200
8031,64,19.27,1200
8032,64,20.77,1200
8033,64,20.02,1200
8034,64,19.51,1200
8035,64,19.53,1200
8036,64,18.93,1200
8037,64,24.06,1200
8038,64,22.20,1200
8039,64,20.01,1200
8040,64,19.71,1200
8041,64,19.91,1200
8042,64,20.46,1200
8043,64,19.82,1200
8044,64,19.91,1200
8045,64,19.98,1200
8046,64,20.06,1200
8047,64,18.88,1200
8048,64,18.71,1200
8049,64,19.92,1200
8050,64,28.89,1200
8051,64,20.81,1200
8052,64,20.81,1200
8053,64,24.04,1200
8054,64,20.17,1200
8055,64,19.29,1200
8056,64,19.09,1200
8057,64,20.84,1200
8058,64,20.12,1200
8059,64,19.44,1200
8060,64,19.74,1200
8061,64,19.68,1200
8062,64,21.97,1200
8063,64,25.58,1200
8064,64,20.97,1200
8065,64,21.75,1200
8066,64,20.99,1200
8067,64,19.70,1200
8068,64,19.80,1200
8069,64,26.70,1200
8070,64,19.81,1200
8071,64,19.15,1200
8072,64,18.93,1200
8073,64,20.39,1200
8074,64,19.75,1200
8075,64,20.61,1200
8076,64,20.95,1200
8077,64,20.53,1200
8078,64,20.56,1200
8079,64,19.38,1200
8080,64,19.86,1200
8081,64,20.48,1200
8082,64,20.37,1200
8083,64,19.88,1200
8084,64,19.31,1200
8085,64,21.93,1200
8086,64,19.43,1200
8087,64,18.87,1200
8088,64,20.14,1200
8089,64,22.10,1200
8090,64,19.77,1200
8091,64,19.36,1200
8092,64,18.89,1200
8093,64,19.73,1200
8094,64,22.64,1200
8095,64,18.84,1200
8096,64,20.92,1200
8097,64,19.70,1200
8098,64,19.99,1200
8099,64,19.21,1200
8100,64,18.73,1200
8101,64,25.61,1200
8102,64,20.75,1200
8103,64,19.05,1200
8104,64,18.41,1200
8105,64,20.41,1200
8106,64,19.74,1200
8107,64,18.90,1200
8108,64,19.25,1200
8109,64,19.44,1200
8110,64,19.55,1200
8111,64,18.66,1200
8112,64,18.53,1200
8113,64,19.59,1200
8114,64,23.74,1200
8115,64,20.88,1200
8116,64,22.65,1200
8117,64,23.80,1200
8118,64,20.12,1200
8119,64,18.91,1200
8120,64,19.00,1200
8121,64,20.15,1200
8122,64,20.17,1200
8123,64,18.98,1200
8124,64,19.28,1200
8125,64,19.65,1200
8126,64,23.36,1200
8127,64,21.91,1200
8128,64,21.47,1200
8129,64,19.89,1200
8130,64,20.03,1200
8131,64,19.96,1200
8132,64,18.91,1200
8133,64,24.45,1200
8134,64,19.62,1200
8135,64,18.85,1200
8136,64,18.60,1200
8137,64,19.57,1200
8138,64,20.12,1200
8139,64,23.78,1200
8140,64,20.89,1200
8141,64,19.79,1200
8142,64,20.07,1200
8143,64,19.41,1200
8144,64,19.30,1200
8145,64,19.83,1200
8146,64,20.64,1200
8147,64,19.49,1200
8148,64,19.96,1200
8149,64,24.78,1200
8150,64,20.13,1200
8151,64,20.59,1200
8152,64,20.51,1200
8153,64,20.93,1200
8154,64,19.66,1200
8155,64,19.19,1200
8156,64,19.70,1200
8157,64,19.48,1200
8158,64,20.46,1200
8159,64,19.65,1200
8160,64,19.90,1200
8161,64,19.46,1200
8162,64,20.40,1200
8163,64,18.89,1200
8164,64,19.82,1200
8165,64,29.20,1200
8166,64,21.59,1200
8167,64,18.85,1200
8168,64,19.52,1200
8169,64,19.73,1200
8170,64,20.04,1200
8171,64,19.33,1200
8172,64,18.69,1200
8173,64,19.47,1200
8174,64,19.73,1200
8175,64,19.40,1200
8176,64,19.11,1200
8177,64,20.56,1200
8178,64,21.68,1200
8179,64,19.36,1200
8180,64,18.96,1200
8181,64,21.65,1200
8182,64,19.83,1200
8183,64,18.78,1200
8184,64,19.01,1200
8185,64,19.69,1200
8186,64,19.76,1200
8187,64,19.33,1200
8188,64,19.16,1200
8189,64,19.53,1200
8190,64,23.98,1200
8191,64,21.30,1200
8192,64,19.82,1200
8193,64,19.74,1200
8194,64,20.05,1200
8195,64,19.53,1200
8196,64,19.37,1200
8197,64,25.02,1200
8198,64,19.64,1200
8199,64,19.25,1200
8200,64,18.97,1200
8201,64,19.15,1200
8202,64,22.09,1200
8203,64,20.38,1200
8204,64,20.43,1200
8205,64,19.73,1200
8206,64,19.89,1200
8207,64,18.86,1200
8208,64,18.86,1200
8209,64,19.17,1200
8210,64,19.45,1200
8211,64,18.80,1200
8212,64,19.31,1200
8213,64,21.83,1200
8214,64,19.41,1200
8215,64,18.89,1200
8216,64,20.25,1200
8217,64,21.05,1200
8218,64,19.94,1200
8219,64,18.99,1200
8220,64,19.07,1200
8221,64,19.54,1200
8222,64,19.88,1200
8223,64,19.48,1200
8224,64,19.02,1200
8225,64,20.08,1200
8226,64,19.47,1200
8227,64,19.16,1200
8228,64,18.74,1200
8229,64,26.62,1200
8230,64,21.05,1200
8231,64,19.22,1200
8232,64,19.29,1200
8233,64,19.65,1200
8234,64,20.09,1200
8235,64,19.86,1200
8236,64,19.82,1200
8237,64,19.41,1200
8238,64,19.41,1200
8239,64,19.17,1200
8240,64,19.46,1200
8241,64,21.61,1200
8242,64,21.13,1200
8243,64,19.78,1200
8244,64,19.76,1200
8245,64,24.49,1200
8246,64,20.20,1200
8247,64,19.95,1200
8248,64,19.34,1200
8249,64,19.78,1200
8250,64,19.56,1200
8251,64,19.55,1200
8252,64,19.13,1200
8253,64,19.65,1200
8254,64,23.26,1200
8255,64,21.00,1200
8256,64,20.95,1200
8257,64,20.15,1200
8258,64,20.20,1200
8259,64,19.18,1200
8260,64,19.80,1200
8261,64,24.64,1200
8262,64,19.56,1200
8263,64,19.24,1200
8264,64,18.64,1200
8265,64,19.78,1200
8266,64,19.21,1200
8267,64,22.14,1200
8268,64,21.67,1200
8269,64,21.39,1200
8270,64,21.18,1200
8271,64,19.98,1200
8272,64,19.20,1200
8273,64,20.49,1200
8274,64,20.10,1200
8275,64,19.62,1200
8276,64,19.37,1200
8277,64,21.54,1200
8278,64,19.53,1200
8279,64,19.95,1200
8280,64,20.45,1200
8281,64,21.20,1200
8282,64,19.74,1200
8283,64,18.99,1200
8284,64,19.44,1200
8285,64,19.73,1200
8286,64,24.19,1200
8287,64,19.53,1200
8288,64,19.90,1200
8289,64,19.95,1200
8290,64,20.60,1200
8291,64,19.12,1200
8292,64,20.54,1200
8293,64,26.68,1200
8294,64,20.80,1200
8295,64,19.16,1200
8296,64,20.24,1200
8297,64,20.13,1200
8298,64,19.82,1200
8299,64,18.94,1200
8300,64,19.18,1200
8301,64,19.20,1200
8302,64,19.91,1200
8303,64,19.08,1200
8304,64,19.17,1200
8305,64,20.62,1200
8306,64,20.78,1200
8307,64,20.13,1200
8308,64,19.97,1200
8309,64,26.22,1200
8310,64,20.49,1200
8311,64,19.57,1200
8312,64,19.49,1200
8313,64,20.40,1200
8314,64,20.29,1200
8315,64,19.24,1200
8316,64,18.84,1200
8317,64,20.65,1200
8318,64,25.30,1200
8319,64,19.76,1200
8320,64,19.67,1200
8321,64,19.63,1200
8322,64,19.61,1200
8323,64,19.41,1200
8324,64,19.34,1200
8325,64,23.82,1200
8326,64,19.47,1200
8327,64,19.83,1200
8328,64,19.01,1200
8329,64,20.21,1200
8330,64,21.27,1200
8331,64,21.13,1200
8332,64,20.93,1200
8333,64,19.56,1200
8334,64,21.42,1200
8335,64,20.33,1200
8336,64,19.36,1200
8337,64,20.08,1200
8338,64,19.52,1200
8339,64,18.91,1200
8340,64,19.28,1200
8341,64,23.24,1200
8342,64,19.57,1200
8343,64,20.67,1200
8344,64,20.18,1200
8345,64,24.25,1200
8346,64,20.85,1200
8347,64,19.58,1200
8348,64,19.58,1200
8349,64,19.92,1200
8350,64,22.48,1200
8351,64,19.87,1200
8352,64,19.98,1200
8353,64,20.20,1200
8354,64,19.33,1200
8355,64,20.32,1200
8356,64,20.73,1200
8357,64,25.28,1200
8358,64,20.04,1200
8359,64,19.80,1200
8360,64,19.62,1200
8361,64,19.85,1200
8362,64,19.59,1200
8363,64,19.45,1200
8364,64,18.80,1200
8365,64,19.89,1200
8366,64,19.63,1200
8367,64,18.98,1200
8368,64,20.03,1200
8369,64,21.91,1200
8370,64,19.92,1200
8371,64,19.09,1200
8372,64,19.54,1200
8373,64,22.94,1200
8374,64,20.00,1200
8375,64,19.35,1200
8376,64,19.28,1200
8377,64,19.33,1200
8378,64,19.83,1200
8379,64,19.24,1200
8380,64,19.19,1200
8381,64,20.91,1200
8382,64,23.31,1200
8383,64,20.26,1200
8384,64,19.61,1200
8385,64,19.78,1200
8386,64,19.57,1200
8387,64,19.07,1200
8388,64,19.75,1200
8389,64,23.56,1200
8390,64,19.73,1200
8391,64,19.00,1200
8392,64,19.26,1200
8393,64,20.55,1200
8394,64,21.53,1200
8395,64,23.75,1200
8396,64,19.77,1200
8397,64,20.46,1200
8398,64,20.94,1200
8399,64,19.56,1200
8400,64,19.53,1200
8401,64,19.76,1200
8402,64,19.65,1200
8403,64,19.24,1200
8404,64,19.38,1200
8405,64,23.99,1200
8406,64,21.62,1200
8407,64,20.88,1200
8408,64,19.88,1200
8409,64,20.30,1200
8410,64,20.07,1200
8411,64,19.48,1200
8412,64,19.65,1200
8413,64,19.57,1200
8414,64,21.85,1200
8415,64,19.89,1200
8416,64,19.26,1200
8417,64,19.90,1200
8418,64,19.77,1200
8419,64,21.67,1200
8420,64,21.11,1200
8421,64,25.57,1200
8422,64,19.78,1200
8423,64,19.25,1200
8424,64,19.28,1200
8425,64,19.83,1200
8426,64,19.38,1200
8427,64,19.65,1200
8428,64,19.16,1200
8429,64,19.88,1200
8430,64,19.95,1200
8431,64,24.26,1200
8432,64,21.27,1200
8433,64,20.67,1200
8434,64,19.44,1200
8435,64,19.14,1200
8436,64,19.55,1200
8437,64,23.89,1200
8438,64,20.02,1200
8439,64,18.66,1200
8440,64,19.15,1200
8441,64,19.73,1200
8442,64,19.21,1200
8443,64,19.06,1200
8444,64,21.04,1200
8445,64,21.91,1200
8446,64,23.18,1200
8447,64,19.21,1200
8448,64,20.29,1200
8449,64,20.54,1200
8450,64,19.71,1200
8451,64,18.97,1200
8452,64,20.57,1200
8453,64,22.58,1200
8454,64,19.23,1200
8455,64,19.13,1200
8456,64,19.49,1200
8457,64,21.12,1200
8458,64,21.23,1200
8459,64,19.79,1200
8460,64,19.94,1200
8461,64,23.36,1200
8462,64,19.56,1200
8463,64,19.25,1200
8464,64,19.33,1200
8465,64,20.65,1200
8466,64,19.71,1200
8467,64,19.67,1200
8468,64,19.36,1200
8469,64,26.45,1200
8470,64,22.39,1200
8471,64,20.14,1200
8472,64,19.89,1200
8473,64,20.02,1200
8474,64,20.32,1200
8475,64,19.51,1200
8476,64,19.73,1200
8477,64,19.86,1200
8478,64,22.58,1200
8479,64,19.72,1200
8480,64,19.25,1200
8481,64,19.84,1200
8482,64,20.85,1200
8483,64,20.39,1200
8484,64,20.08,1200
8485,64,24.42,1200
8486,64,19.56,1200
8487,64,18.77,1200
8488,64,19.11,1200
8489,64,19.48,1200
8490,64,19.59,1200
8491,64,19.26,1200
8492,64,19.05,1200
8493,64,19.61,1200
8494,64,19.28,1200
8495,64,19.96,1200
8496,64,20.30,1200
8497,64,20.79,1200
8498,64,19.68,1200
8499,64,19.29,1200
8500,64,19.32,1200
8501,64,24.55,1200
8502,64,19.41,1200
8503,64,19.47,1200
8504,64,19.25,1200
8505,64,19.40,1200
8506,64,19.52,1200
8507,64,18.83,1200
8508,64,21.27,1200
8509,64,23.20,1200
8510,64,25.37,1200
8511,64,19.93,1200
8512,64,20.30,1200
8513,64,20.49,1200
8514,64,21.33,1200
8515,64,19.36,1200
8516,64,19.68,1200
8517,64,25.01,1200
8518,64,20.57,1200
8519,64,19.27,1200
8520,64,21.68,1200
8521,64,21.61,1200
8522,64,21.04,1200
8523,64,19.53,1200
8524,64,18.94,1200
8525,64,19.16,1200
8526,64,19.91,1200
8527,64,19.90,1200
8528,64,19.78,1200
8529,64,20.22,1200
8530,64,20.08,1200
8531,64,19.50,1200
8532,64,19.64,1200
8533,64,24.89,1200
8534,64,21.82,1200
8535,64,19.36,1200
8536,64,19.81,1200
8537,64,19.93,1200
8538,64,20.17,1200
8539,64,19.53,1200
8540,64,20.05,1200
8541,64,19.96,1200
8542,64,29.52,1200
8543,64,19.88,1200
8544,64,19.42,1200
8545,64,21.05,1200
8546,64,21.98,1200
8547,64,20.43,1200
8548,64,20.69,1200
8549,64,24.42,1200
8550,64,19.72,1200
8551,64,18.95,1200
8552,64,18.64,1200
8553,64,19.99,1200
8554,64,19.83,1200
8555,64,19.30,1200
8556,64,19.21,1200
8557,64,21.27,1200
8558,64,22.24,1200
8559,64,20.70,1200
8560,64,18.99,1200
8561,64,20.18,1200
8562,64,20.14,1200
8563,64,19.27,1200
8564,64,19.65,1200
8565,64,21.20,1200
8566,64,19.79,1200
8567,64,19.47,1200
8568,64,19.29,1200
8569,64,20.47,1200
8570,64,20.77,1200
8571,64,21.89,1200
8572,64,20.48,1200
8573,64,20.37,1200
8574,64,23.71,1200
8575,64,19.84,1200
8576,64,19.90,1200
8577,64,20.03,1200
8578,64,20.30,1200
8579,64,19.21,1200
8580,64,19.33,1200
8581,64,25.15,1200
8582,64,23.38,1200
8583,64,20.26,1200
8584,64,19.89,1200
8585,64,19.49,1200
8586,64,19.66,1200
8587,64,19.68,1200
8588,64,19.20,1200
8589,64,19.46,1200
8590,64,20.74,1200
8591,64,19.10,1200
8592,64,18.68,1200
8593,64,19.67,1200
8594,64,19.41,1200
8595,64,24.55,1200
8596,64,20.89,1200
8597,64,27.38,1200
8598,64,19.70,1200
8599,64,19.57,1200
8600,64,19.18,1200
8601,64,20.07,1200
8602,64,20.06,1200
8603,64,19.84,1200
8604,64,18.89,1200
8605,64,20.86,1200
8606,64,19.91,1200
8607,64,19.08,1200
8608,64,26.03,1200
8609,64,22.05,1200
8610,64,20.25,1200
8611,64,19.04,1200
8612,64,19.56,1200
8613,64,22.66,1200
8614,64,19.94,1200
8615,64,19.01,1200
8616,64,18.95,1200
8617,64,20.06,1200
8618,64,19.92,1200
8619,64,19.05,1200
8620,64,26.21,1200
8621,64,21.87,1200
8622,64,20.54,1200
8623,64,19.16,1200
8624,64,19.03,1200
8625,64,20.11,1200
8626,64,20.00,1200
8627,64,19.45,1200
8628,64,19.69,1200
8629,64,21.92,1200
8630,64,19.67,1200
8631,64,19.24,1200
8632,64,18.63,1200
8633,64,20.24,1200
8634,64,21.49,1200
8635,64,20.01,1200
8636,64,19.48,1200
8637,64,19.64,1200
8638,64,22.19,1200
8639,64,21.18,1200
8640,64,19.93,1200
8641,64,20.81,1200
8642,64,20.06,1200
8643,64,19.09,1200
8644,64,19.58,1200
8645,64,22.87,1200
8646,64,21.36,1200
8647,64,21.27,1200
8648,64,20.38,1200
8649,64,20.44,1200
8650,64,20.37,1200
8651,64,19.23,1200
8652,64,20.12,1200
8653,64,19.83,1200
8654,64,19.91,1200
8655,64,19.59,1200
8656,64,21.18,1200
8657,64,20.50,1200
8658,64,21.12,1200
8659,64,21.28,1200
8660,64,20.82,1200
8661,64,22.21,1200
8662,64,19.62,1200
8663,64,19.73,1200
8664,64,18.86,1200
8665,64,20.43,1200
8666,64,19.68,1200
8667,64,18.99,1200
8668,64,19.54,1200
8669,64,19.96,1200
8670,64,20.24,1200
8671,64,20.21,1200
8672,64,21.87,1200
8673,64,24.76,1200
8674,64,19.97,1200
8675,64,19.45,1200
8676,64,19.72,1200
8677,64,23.23,1200
8678,64,20.23,1200
8679,64,19.19,1200
8680,64,19.07,1200
8681,64,19.81,1200
8682,64,19.58,1200
8683,64,19.08,1200
8684,64,20.22,1200
8685,64,21.22,1200
8686,64,19.53,1200
8687,64,19.26,1200
8688,64,18.63,1200
8689,64,19.46,1200
8690,64,19.45,1200
8691,64,19.00,1200
8692,64,19.06,1200
8693,64,25.39,1200
8694,64,19.89,1200
8695,64,18.62,1200
8696,64,26.00,1200
8697,64,21.41,1200
8698,64,20.97,1200
8699,64,19.29,1200
8700,64,19.72,1200
8701,64,19.50,1200
8702,64,22.86,1200
8703,64,18.77,1200
8704,64,20.35,1200
8705,64,22.53,1200
8706,64,19.92,1200
8707,64,19.41,1200
8708,64,19.19,1200
8709,64,25.65,1200
8710,64,21.18,1200
8711,64,19.23,1200
8712,64,19.12,1200
8713,64,20.41,1200
8714,64,19.58,1200
8715,64,18.92,1200
8716,64,20.00,1200
8717,64,19.41,1200
8718,64,19.79,1200
8719,64,18.93,1200
8720,64,19.47,1200
8721,64,19.79,1200
8722,64,21.07,1200
8723,64,20.80,1200
8724,64,19.66,1200
8725,64,23.99,1200
8726,64,19.77,1200
8727,64,19.08,1200
8728,64,18.53,1200
8729,64,19.86,1200
8730,64,19.77,1200
8731,64,19.16,1200
8732,64,19.12,1200
8733,64,19.67,1200
8734,64,22.08,1200
8735,64,20.81,1200
8736,64,20.54,1200
8737,64,22.24,1200
8738,64,20.26,1200
8739,64,19.40,1200
8740,64,19.36,1200
8741,64,22.44,1200
8742,64,20.09,1200
8743,64,19.43,1200
8744,64,18.91,1200
8745,64,19.71,1200
8746,64,19.41,1200
8747,64,20.48,1200
8748,64,21.15,1200
8749,64,21.43,1200
8750,64,21.30,1200
8751,64,19.41,1200
8752,64,19.59,1200
8753,64,20.30,1200
8754,64,19.86,1200
8755,64,19.49,1200
8756,64,20.00,1200
8757,64,22.78,1200
8758,64,19.79,1200
8759,64,19.83,1200
8760,64,25.64,1200
8761,64,22.00,1200
8762,64,19.47,1200
8763,64,19.39,1200
8764,64,19.80,1200
8765,64,19.23,1200
8766,64,20.33,1200
8767,64,19.10,1200
8768,64,19.87,1200
8769,64,21.68,1200
8770,64,20.15,1200
8771,64,19.48,1200
8772,64,24.39,1200
8773,64,25.52,1200
8774,64,21.26,1200
8775,64,19.12,1200
8776,64,19.42,1200
8777,64,19.72,1200
8778,64,19.83,1200
8779,64,19.56,1200
8780,64,19.19,1200
8781,64,19.65,1200
8782,64,19.81,1200
8783,64,18.88,1200
8784,64,18.80,1200
8785,64,21.00,1200
8786,64,22.41,1200
8787,64,20.12,1200
8788,64,19.78,1200
8789,64,23.18,1200
8790,64,20.24,1200
8791,64,19.14,1200
8792,64,19.38,1200
8793,64,19.15,1200
8794,64,19.36,1200
8795,64,19.42,1200
8796,64,19.04,1200
8797,64,19.44,1200
8798,64,24.38,1200
8799,64,22.01,1200
8800,64,22.11,1200
8801,64,21.45,1200
8802,64,20.02,1200
8803,64,21.96,1200
8804,64,19.42,1200
8805,64,25.05,1200
8806,64,19.52,1200
8807,64,20.02,1200
8808,64,19.57,1200
8809,64,19.91,1200
8810,64,20.61,1200
8811,64,20.99,1200
8812,64,19.96,1200
8813,64,20.21,1200
8814,64,20.41,1200
8815,64,19.18,1200
8816,64,20.20,1200
8817,64,19.92,1200
8818,64,20.23,1200
8819,64,18.91,1200
8820,64,19.42,1200
8821,64,22.46,1200
8822,64,19.59,1200
8823,64,20.48,1200
8824,64,19.81,1200
8825,64,19.70,1200
8826,64,19.98,1200
8827,64,19.32,1200
8828,64,19.56,1200
8829,64,19.87,1200
8830,64,21.50,1200
8831,64,18.55,1200
8832,64,19.84,1200
8833,64,20.21,1200
8834,64,21.03,1200
8835,64,44.88,1200
8836,64,20.68,1200
8837,64,24.38,1200
8838,64,20.52,1200
8839,64,19.41,1200
8840,64,19.48,1200
8841,64,20.19,1200
8842,64,19.46,1200
8843,64,19.35,1200
8844,64,19.39,1200
8845,64,20.45,1200
8846,64,20.45,1200
8847,64,20.39,1200
8848,64,20.75,1200
8849,64,20.96,1200
8850,64,20.17,1200
8851,64,21.79,1200
8852,64,19.92,1200
8853,64,21.13,1200
8854,64,20.15,1200
8855,64,19.20,1200
8856,64,18.80,1200
8857,64,20.19,1200
8858,64,20.01,1200
8859,64,19.38,1200
8860,64,20.22,1200
8861,64,21.48,1200
8862,64,21.85,1200
8863,64,19.08,1200
8864,64,20.14,1200
8865,64,19.40,1200
8866,64,19.87,1200
8867,64,19.78,1200
8868,64,19.30,1200
8869,64,24.23,1200
8870,64,20.07,1200
8871,64,19.72,1200
8872,64,20.00,1200
8873,64,21.56,1200
8874,64,21.29,1200
8875,64,19.68,1200
8876,64,20.57,1200
8877,64,19.73,1200
8878,64,19.64,1200
8879,64,19.38,1200
8880,64,19.43,1200
8881,64,19.70,1200
8882,64,19.79,1200
8883,64,21.29,1200
8884,64,19.37,1200
8885,64,21.64,1200
8886,64,20.96,1200
8887,64,20.81,1200
8888,64,18.89,1200
8889,64,19.95,1200
8890,64,19.69,1200
8891,64,19.42,1200
8892,64,19.74,1200
8893,64,19.47,1200
8894,64,21.25,1200
8895,64,18.73,1200
8896,64,18.87,1200
8897,64,19.89,1200
8898,64,21.45,1200
8899,64,23.54,1200
8900,64,21.09,1200
8901,64,24.34,1200
8902,64,19.48,1200
8903,64,18.76,1200
8904,64,19.29,1200
8905,64,20.27,1200
8906,64,20.08,1200
8907,64,19.00,1200
8908,64,19.01,1200
8909,64,19.42,1200
8910,64,19.53,1200
8911,64,20.18,1200
8912,64,20.30,1200
8913,64,19.81,1200
8914,64,20.06,1200
8915,64,18.84,1200
8916,64,18.98,1200
8917,64,22.95,1200
8918,64,20.06,1200
8919,64,19.02,1200
8920,64,19.07,1200
8921,64,19.40,1200
8922,64,20.05,1200
8923,64,18.96,1200
8924,64,20.10,1200
8925,64,21.66,1200
8926,64,23.57,1200
8927,64,20.01,1200
8928,64,20.67,1200
8929,64,19.97,1200
8930,64,20.57,1200
8931,64,19.66,1200
8932,64,19.74,1200
8933,64,24.68,1200
8934,64,20.13,1200
8935,64,19.36,1200
8936,64,19.97,1200
8937,64,21.39,1200
8938,64,21.04,1200
8939,64,19.64,1200
8940,64,19.66,1200
8941,64,19.63,1200
8942,64,20.09,1200
8943,64,19.95,1200
8944,64,19.12,1200
8945,64,20.08,1200
8946,64,20.46,1200
8947,64,19.50,1200
8948,64,20.20,1200
8949,64,24.23,1200
8950,64,20.32,1200
8951,64,19.73,1200
8952,64,19.01,1200
8953,64,19.95,1200
8954,64,19.73,1200
8955,64,19.40,1200
8956,64,18.97,1200
8957,64,19.90,1200
8958,64,22.69,1200
8959,64,18.77,1200
8960,64,19.68,1200
8961,64,19.82,1200
8962,64,23.43,1200
8963,64,21.63,1200
8964,64,21.24,1200
8965,64,23.89,1200
8966,64,19.80,1200
8967,64,18.96,1200
8968,64,18.34,1200
8969,64,19.26,1200
8970,64,19.92,1200
8971,64,18.59,1200
8972,64,18.98,1200
8973,64,20.41,1200
8974,64,20.96,1200
8975,64,21.58,1200
8976,64,20.05,1200
8977,64,19.63,1200
8978,64,20.05,1200
8979,64,19.00,1200
8980,64,19.62,1200
8981,64,21.40,1200
8982,64,20.39,1200
8983,64,18.95,1200
8984,64,19.45,1200
8985,64,19.29,1200
8986,64,19.90,1200
8987,64,20.07,1200
8988,64,20.18,1200
8989,64,20.74,1200
8990,64,22.31,1200
8991,64,19.39,1200
8992,64,19.73,1200
8993,64,19.88,1200
8994,64,20.95,1200
8995,64,19.85,1200
8996,64,19.53,1200
8997,64,23.36,1200
8998,64,19.81,1200
8999,64,19.21,1200
9000,64,19.84,1200
9001,64,28.71,1200
9002,64,20.12,1200
9003,64,19.50,1200
9004,64,19.64,1200
9005,64,19.80,1200
9006,64,20.12,1200
9007,64,19.28,1200
