pkt_index,size,rx_time_ns,tx_time_ns,delta_ns
7616,64,7117882475433755,7117882475436173,2418
7617,64,7117882475437101,7117882475439456,2355
7618,64,7117882475440437,7117882475442857,2420
7619,64,7117882475443812,7117882475446197,2385
7620,64,7117882475447124,7117882475449512,2388
7621,64,7117882475450496,7117882475452930,2434
7622,64,7117882475453851,7117882475456290,2439
7623,64,7117882475457313,7117882475459739,2426
7624,64,7117882475460658,7117882475463116,2458
7625,64,7117882475464076,7117882475466476,2400
7626,64,7117882475467461,7117882475469899,2438
7627,64,7117882475470872,7117882475473317,2445
7628,64,7117882475474233,7117882475476634,2401
7629,64,7117882475477565,7117882475479967,2402
7630,64,7117882475480908,7117882475483362,2454
7631,64,7117882475484312,7117882475486706,2394
7632,64,7117882475487647,7117882475490042,2395
7633,64,7117882475491025,7117882475493419,2394
7634,64,7117882475494372,7117882475496766,2394
7635,64,7117882475497747,7117882475500156,2409
7636,64,7117882475501119,7117882475503507,2388
7637,64,7117882475504493,7117882475506913,2420
7638,64,7117882475507839,7117882475510224,2385
7639,64,7117882475511208,7117882475513613,2405
7640,64,7117882475514532,7117882475522517,7985
7641,64,7117882475522786,7117882475525293,2507
7642,64,7117882475526176,7117882475528618,2442
7643,64,7117882475529588,7117882475532010,2422
7644,64,7117882475532966,7117882475535383,2417
7645,64,7117882475536358,7117882475538775,2417
7646,64,7117882475539694,7117882475542120,2426
7647,64,7117882475543128,7117882475545532,2404
7648,64,7117882475546872,7117882475549309,2437
7649,64,7117882475550246,7117882475552655,2409
7650,64,7117882475553603,7117882475556000,2397
7651,64,7117882475556953,7117882475559374,2421
7652,64,7117882475561916,7117882475564294,2378
7653,64,7117882475565244,7117882475567626,2382
7654,64,7117882475568594,7117882475571023,2429
7655,64,7117882475571984,7117882475574398,2414
7656,64,7117882475575323,7117882475577761,2438
7657,64,7117882475578720,7117882475581125,2405
7658,64,7117882475582054,7117882475584504,2450
7659,64,7117882475585412,7117882475587830,2418
7660,64,7117882475588756,7117882475591151,2395
7661,64,7117882475592076,7117882475594459,2383
7662,64,7117882475595430,7117882475597855,2425
7663,64,7117882475598843,7117882475601234,2391
7664,64,7117882475602162,7117882475604602,2440
7665,64,7117882475605572,7117882475607957,2385
7666,64,7117882475608924,7117882475611371,2447
7667,64,7117882475612341,7117882475614752,2411
7668,64,7117882475615684,7117882475618087,2403
7669,64,7117882475619068,7117882475621448,2380
7670,64,7117882475622454,7117882475624943,2489
7671,64,7117882475625935,7117882475628331,2396
7672,64,7117882475629301,7117882475631740,2439
7673,64,7117882475632717,7117882475635131,2414
7674,64,7117882475636097,7117882475640332,4235
7675,64,7117882475641307,7117882475643731,2424
7676,64,7117882475644684,7117882475647054,2370
7677,64,7117882475648004,7117882475650389,2385
7678,64,7117882475651381,7117882475653783,2402
7679,64,7117882475654810,7117882475657206,2396
7680,64,7117882475659226,7117882475661652,2426
7681,64,7117882475662631,7117882475665002,2371
7682,64,7117882475665984,7117882475668393,2409
7683,64,7117882475669345,7117882475671713,2368
7684,64,7117882475672683,7117882475675108,2425
7685,64,7117882475676083,7117882475678491,2408
7686,64,7117882475679481,7117882475681925,2444
7687,64,7117882475682906,7117882475685317,2411
7688,64,7117882475686273,7117882475688736,2463
7689,64,7117882475689770,7117882475692162,2392
7690,64,7117882475693106,7117882475695493,2387
7691,64,7117882475696436,7117882475698852,2416
7692,64,7117882475699778,7117882475702175,2397
7693,64,7117882475703134,7117882475705528,2394
7694,64,7117882475706514,7117882475708969,2455
7695,64,7117882475709891,7117882475712304,2413
7696,64,7117882475713244,7117882475715655,2411
7697,64,7117882475716645,7117882475719043,2398
7698,64,7117882475720016,7117882475722504,2488
7699,64,7117882475723438,7117882475725872,2434
7700,64,7117882475726811,7117882475729194,2383
7701,64,7117882475730145,7117882475732525,2380
7702,64,7117882475733519,7117882475735893,2374
7703,64,7117882475736847,7117882475739228,2381
7704,64,7117882475740164,7117882475742545,2381
7705,64,7117882475743585,7117882475745989,2404
7706,64,7117882475746929,7117882475749348,2419
7707,64,7117882475750323,7117882475752705,2382
7708,64,7117882475753629,7117882475756017,2388
7709,64,7117882475756979,7117882475759349,2370
7710,64,7117882475760314,7117882475762716,2402
7711,64,7117882475763672,7117882475766068,2396
7712,64,7117882475767395,7117882475769783,2388
7713,64,7117882475770771,7117882475773202,2431
7714,64,7117882475774203,7117882475776628,2425
7715,64,7117882475777580,7117882475779998,2418
7716,64,7117882475780924,7117882475783310,2386
7717,64,7117882475784293,7117882475786673,2380
7718,64,7117882475787641,7117882475790020,2379
7719,64,7117882475790983,7117882475793385,2402
7720,64,7117882475794296,7117882475796694,2398
7721,64,7117882475797658,7117882475800069,2411
7722,64,7117882475801027,7117882475803417,2390
7723,64,7117882475804410,7117882475806814,2404
7724,64,7117882475807738,7117882475810117,2379
7725,64,7117882475811135,7117882475813540,2405
7726,64,7117882475814480,7117882475816901,2421
7727,64,7117882475817859,7117882475820250,2391
7728,64,7117882475821150,7117882475823556,2406
7729,64,7117882475824519,7117882475826919,2400
7730,64,7117882475827861,7117882475830296,2435
7731,64,7117882475831225,7117882475833647,2422
7732,64,7117882475834569,7117882475836967,2398
7733,64,7117882475837913,7117882475840344,2431
7734,64,7117882475841278,7117882475843692,2414
7735,64,7117882475844672,7117882475847068,2396
7736,64,7117882475847965,7117882475850410,2445
7737,64,7117882475851367,7117882475853754,2387
7738,64,7117882475854680,7117882475857132,2452
7739,64,7117882475858071,7117882475860510,2439
7740,64,7117882475861430,7117882475863811,2381
7741,64,7117882475864789,7117882475867179,2390
7742,64,7117882475868114,7117882475870514,2400
7743,64,7117882475871487,7117882475873882,2395
7744,64,7117882475875180,7117882475877624,2444
7745,64,7117882475878579,7117882475880961,2382
7746,64,7117882475881921,7117882475884332,2411
7747,64,7117882475885315,7117882475887725,2410
7748,64,7117882475888681,7117882475891127,2446
7749,64,7117882475892089,7117882475894500,2411
7750,64,7117882475895444,7117882475897882,2438
7751,64,7117882475898864,7117882475901269,2405
7752,64,7117882475902202,7117882475904658,2456
7753,64,7117882475905591,7117882475908041,2450
7754,64,7117882475908953,7117882475911360,2407
7755,64,7117882475912331,7117882475914741,2410
7756,64,7117882475915680,7117882475918084,2404
7757,64,7117882475919051,7117882475921448,2397
7758,64,7117882475922381,7117882475924819,2438
7759,64,7117882475925782,7117882475928190,2408
7760,64,7117882475929167,7117882475931583,2416
7761,64,7117882475932565,7117882475934979,2414
7762,64,7117882475935935,7117882475938326,2391
7763,64,7117882475939301,7117882475941695,2394
7764,64,7117882475942623,7117882475945058,2435
7765,64,7117882475946031,7117882475948415,2384
7766,64,7117882475949367,7117882475951761,2394
7767,64,7117882475952733,7117882475955116,2383
7768,64,7117882475956043,7117882475958479,2436
7769,64,7117882475959456,7117882475961867,2411
7770,64,7117882475962835,7117882475965220,2385
7771,64,7117882475966206,7117882475968577,2371
7772,64,7117882475969503,7117882475971880,2377
7773,64,7117882475972862,7117882475975260,2398
7774,64,7117882475976192,7117882475978576,2384
7775,64,7117882475979555,7117882475981939,2384
7776,64,7117882475983241,7117882475985667,2426
7777,64,7117882475986625,7117882475989031,2406
7778,64,7117882475989933,7117882475992385,2452
7779,64,7117882475993346,7117882475995753,2407
7780,64,7117882475998580,7117882476000964,2384
7781,64,7117882476001953,7117882476004351,2398
7782,64,7117882476005328,7117882476007768,2440
7783,64,7117882476008691,7117882476011092,2401
7784,64,7117882476012023,7117882476014463,2440
7785,64,7117882476015389,7117882476017800,2411
7786,64,7117882476018708,7117882476021121,2413
7787,64,7117882476022105,7117882476024493,2388
7788,64,7117882476025432,7117882476027862,2430
7789,64,7117882533519122,7117882533522126,3004
7790,64,7117882586516184,7117882586519739,3555
7791,64,7117882627515197,7117882627517795,2598
7792,64,7117882690513475,7117882690516134,2659
7793,64,7117882754509116,7117882754512738,3622
7794,64,7117882819506821,7117882819509634,2813
7795,64,7117882880504534,7117882880507159,2625
7796,64,7117882941501855,7117882941504474,2619
7797,64,7117883003498904,7117883003501817,2913
7798,64,7117883072495282,7117883072497936,2654
7799,64,7117883124493788,7117883124497551,3763
7800,64,7117883188491366,7117883188494876,3510
7801,64,7117883250488312,7117883250492068,3756
7802,64,7117883252040390,7117883252042999,2609
7803,64,7117883252044001,7117883252046398,2397
7804,64,7117883252047512,7117883252049927,2415
7805,64,7117883252050923,7117883252053319,2396
7806,64,7117883252054273,7117883252056712,2439
7807,64,7117883252057679,7117883252060096,2417
7808,64,7117883252062751,7117883252065231,2480
7809,64,7117883252066190,7117883252068596,2406
7810,64,7117883252069523,7117883252072019,2496
7811,64,7117883252072983,7117883252075375,2392
7812,64,7117883252076354,7117883252078839,2485
7813,64,7117883252079773,7117883252082188,2415
7814,64,7117883252083215,7117883252085653,2438
7815,64,7117883252086635,7117883252089028,2393
7816,64,7117883252090011,7117883252092469,2458
7817,64,7117883252093439,7117883252095845,2406
7818,64,7117883252096863,7117883252099272,2409
7819,64,7117883252100250,7117883252102688,2438
7820,64,7117883252103720,7117883252106132,2412
7821,64,7117883252107107,7117883252109511,2404
7822,64,7117883252110472,7117883252112904,2432
7823,64,7117883252113904,7117883252116303,2399
7824,64,7117883252117295,7117883252119698,2403
7825,64,7117883252120701,7117883252123110,2409
7826,64,7117883252124049,7117883252126478,2429
7827,64,7117883252127475,7117883252129866,2391
7828,64,7117883252130819,7117883252133223,2404
7829,64,7117883252134214,7117883252136603,2389
7830,64,7117883252137614,7117883252140006,2392
7831,64,7117883252141005,7117883252143374,2369
7832,64,7117883252144453,7117883252146883,2430
7833,64,7117883252147841,7117883252150251,2410
7834,64,7117883252151189,7117883252153587,2398
7835,64,7117883252154581,7117883252156995,2414
7836,64,7117883252157941,7117883252160350,2409
7837,64,7117883252161307,7117883252164524,3217
7838,64,7117883252165478,7117883252168023,2545
7839,64,7117883252169015,7117883252171394,2379
7840,64,7117883252172768,7117883252175137,2369
7841,64,7117883252176099,7117883252178502,2403
7842,64,7117883252179440,7117883252181854,2414
7843,64,7117883252182861,7117883252185258,2397
7844,64,7117883252186203,7117883252188613,2410
7845,64,7117883252189588,7117883252191960,2372
7846,64,7117883252192936,7117883252195371,2435
7847,64,7117883252196330,7117883252198729,2399
7848,64,7117883252199738,7117883252202165,2427
7849,64,7117883252203128,7117883252205528,2400
7850,64,7117883252206507,7117883252208934,2427
7851,64,7117883252209904,7117883252212304,2400
7852,64,7117883252213337,7117883252215747,2410
7853,64,7117883252216684,7117883252219046,2362
7854,64,7117883252220025,7117883252222445,2420
7855,64,7117883252223435,7117883252225824,2389
7856,64,7117883252226752,7117883252229175,2423
7857,64,7117883252230136,7117883252232536,2400
7858,64,7117883252233468,7117883252235885,2417
7859,64,7117883252236873,7117883252239276,2403
7860,64,7117883252240201,7117883252242647,2446
7861,64,7117883252243594,7117883252246002,2408
7862,64,7117883252246945,7117883252249362,2417
7863,64,7117883252250360,7117883252252768,2408
7864,64,7117883252253693,7117883252256130,2437
7865,64,7117883252257119,7117883252259535,2416
7866,64,7117883252260500,7117883252262944,2444
7867,64,7117883252263951,7117883252266355,2404
7868,64,7117883252267271,7117883252269701,2430
7869,64,7117883252270652,7117883252273056,2404
7870,64,7117883252274004,7117883252276403,2399
7871,64,7117883252277388,7117883252279806,2418
7872,64,7117883252281085,7117883252283527,2442
7873,64,7117883252284449,7117883252286861,2412
7874,64,7117883252287807,7117883252290235,2428
7875,64,7117883252291239,7117883252293642,2403
7876,64,7117883252294589,7117883252297030,2441
7877,64,7117883252297993,7117883252300435,2442
7878,64,7117883252301371,7117883252303919,2548
7879,64,7117883252304898,7117883252307300,2402
7880,64,7117883252308305,7117883252310762,2457
7881,64,7117883252311731,7117883252314143,2412
7882,64,7117883252315079,7117883252317537,2458
7883,64,7117883252318505,7117883252321017,2512
7884,64,7117883252321943,7117883252324353,2410
7885,64,7117883252325314,7117883252327729,2415
7886,64,7117883252328652,7117883252331069,2417
7887,64,7117883252332001,7117883252334403,2402
7888,64,7117883252335315,7117883252337764,2449
7889,64,7117883252338686,7117883252341068,2382
7890,64,7117883252342034,7117883252344438,2404
7891,64,7117883252345444,7117883252347830,2386
7892,64,7117883252348786,7117883252351217,2431
7893,64,7117883252352192,7117883252354579,2387
7894,64,7117883252355508,7117883252357908,2400
7895,64,7117883252358892,7117883252361263,2371
7896,64,7117883252362280,7117883252364728,2448
7897,64,7117883252365668,7117883252368045,2377
7898,64,7117883252368963,7117883252371370,2407
7899,64,7117883252372345,7117883252374730,2385
7900,64,7117883252375683,7117883252378079,2396
7901,64,7117883252379087,7117883252381478,2391
7902,64,7117883252382428,7117883252384972,2544
7903,64,7117883252386108,7117883252388483,2375
7904,64,7117883252389906,7117883252392329,2423
7905,64,7117883252393318,7117883252395738,2420
7906,64,7117883252396659,7117883252399044,2385
7907,64,7117883252400037,7117883252402447,2410
7908,64,7117883252406014,7117883252408430,2416
7909,64,7117883252409386,7117883252411786,2400
7910,64,7117883252412737,7117883252415133,2396
7911,64,7117883252416224,7117883252418622,2398
7912,64,7117883252419652,7117883252422084,2432
7913,64,7117883252423070,7117883252425475,2405
7914,64,7117883252426426,7117883252428833,2407
7915,64,7117883252429839,7117883252432247,2408
7916,64,7117883252433186,7117883252435573,2387
7917,64,7117883252436532,7117883252438944,2412
7918,64,7117883252439960,7117883252442372,2412
7919,64,7117883252443359,7117883252445738,2379
7920,64,7117883252446674,7117883252449095,2421
7921,64,7117883252450066,7117883252452502,2436
7922,64,7117883252453472,7117883252455884,2412
7923,64,7117883252456860,7117883252459239,2379
7924,64,7117883252460226,7117883252462633,2407
7925,64,7117883252463583,7117883252465963,2380
7926,64,7117883252466927,7117883252469344,2417
7927,64,7117883252470302,7117883252472685,2383
7928,64,7117883252473692,7117883252476157,2465
7929,64,7117883252477119,7117883252479542,2423
7930,64,7117883252480530,7117883252485227,4697
7931,64,7117883252485313,7117883252487749,2436
7932,64,7117883252488760,7117883252491171,2411
7933,64,7117883252492106,7117883252494517,2411
7934,64,7117883252495466,7117883252497902,2436
7935,64,7117883252498857,7117883252501254,2397
7936,64,7117883252503763,7117883252506180,2417
7937,64,7117883252507191,7117883252509556,2365
7938,64,7117883252510515,7117883252512937,2422
7939,64,7117883252513913,7117883252516314,2401
7940,64,7117883252517275,7117883252519685,2410
7941,64,7117883252520716,7117883252523116,2400
7942,64,7117883252524134,7117883252526548,2414
7943,64,7117883252527562,7117883252529983,2421
7944,64,7117883252530991,7117883252533394,2403
7945,64,7117883252534421,7117883252536802,2381
7946,64,7117883252537782,7117883252540215,2433
7947,64,7117883252541224,7117883252543623,2399
7948,64,7117883252544585,7117883252546972,2387
7949,64,7117883252548010,7117883252550410,2400
7950,64,7117883252551418,7117883252553825,2407
7951,64,7117883252554839,7117883252557227,2388
7952,64,7117883252558193,7117883252560601,2408
7953,64,7117883252561583,7117883252563985,2402
7954,64,7117883252564968,7117883252567430,2462
7955,64,7117883252568396,7117883252570841,2445
7956,64,7117883252571781,7117883252574184,2403
7957,64,7117883252575149,7117883252577560,2411
7958,64,7117883252578511,7117883252580941,2430
7959,64,7117883252581885,7117883252584290,2405
7960,64,7117883252585269,7117883252587687,2418
7961,64,7117883252588652,7117883252591064,2412
7962,64,7117883252592010,7117883252594456,2446
7963,64,7117883252595391,7117883252597796,2405
7964,64,7117883252598721,7117883252601132,2411
7965,64,7117883252602055,7117883252604454,2399
7966,64,7117883252605408,7117883252607831,2423
7967,64,7117883252608766,7117883252611179,2413
7968,64,7117883252612461,7117883252614870,2409
7969,64,7117883252615863,7117883252618266,2403
7970,64,7117883252619209,7117883252621647,2438
7971,64,7117883252622629,7117883252625049,2420
7972,64,7117883252626006,7117883252628406,2400
7973,64,7117883252629404,7117883252631798,2394
7974,64,7117883252632740,7117883252635149,2409
7975,64,7117883252636090,7117883252638518,2428
7976,64,7117883252639458,7117883252641879,2421
7977,64,7117883252642855,7117883252645253,2398
7978,64,7117883252646187,7117883252648624,2437
7979,64,7117883252649598,7117883252652035,2437
7980,64,7117883252652981,7117883252655371,2390
7981,64,7117883252656376,7117883252658788,2412
7982,64,7117883252659748,7117883252662142,2394
7983,64,7117883252663096,7117883252665546,2450
7984,64,7117883252666455,7117883252668910,2455
7985,64,7117883252669878,7117883252672313,2435
7986,64,7117883252673245,7117883252675666,2421
7987,64,7117883252676598,7117883252679029,2431
7988,64,7117883252679975,7117883252682411,2436
7989,64,7117883252683353,7117883252685751,2398
7990,64,7117883252686678,7117883252689099,2421
7991,64,7117883252690056,7117883252692467,2411
7992,64,7117883252693387,7117883252695812,2425
7993,64,7117883252696782,7117883252699225,2443
7994,64,7117883252700147,7117883252702594,2447
7995,64,7117883252703557,7117883252705981,2424
7996,64,7117883252706910,7117883252709340,2430
7997,64,7117883252710327,7117883252712705,2378
7998,64,7117883252713666,7117883252716098,2432
7999,64,7117883252717044,7117883252719496,2452
8000,64,7117883252720788,7117883252723236,2448
8001,64,7117883252724216,7117883252726637,2421
8002,64,7117883252727587,7117883252729989,2402
8003,64,7117883252730959,7117883252733363,2404
8004,64,7117883252734299,7117883252736749,2450
8005,64,7117883252737723,7117883252740164,2441
8006,64,7117883252741085,7117883252743513,2428
8007,64,7117883252744502,7117883252746926,2424
8008,64,7117883252747837,7117883252750289,2452
8009,64,7117883252751247,7117883252753677,2430
8010,64,7117883252754641,7117883252757083,2442
8011,64,7117883252758049,7117883252760477,2428
8012,64,7117883252761410,7117883252763837,2427
8013,64,7117883252764808,7117883252767223,2415
8014,64,7117883252768135,7117883252770578,2443
8015,64,7117883252771552,7117883252773951,2399
8016,64,7117883252774886,7117883252777311,2425
8017,64,7117883252778323,7117883252780716,2393
8018,64,7117883252781668,7117883252784115,2447
8019,64,7117883252785092,7117883252787481,2389
8020,64,7117883252788432,7117883252790846,2414
8021,64,7117883252791862,7117883252794259,2397
8022,64,7117883252795179,7117883252797608,2429
8023,64,7117883252798615,7117883252800986,2371
8024,64,7117883252801921,7117883252804326,2405
8025,64,7117883252805312,7117883252807710,2398
8026,64,7117883252808702,7117883252811131,2429
8027,64,7117883252812077,7117883252814459,2382
8028,64,7117883252815388,7117883252817756,2368
8029,64,7117883252818743,7117883252821117,2374
8030,64,7117883252822102,7117883252824510,2408
8031,64,7117883252825498,7117883252827879,2381
8032,64,7117883252829310,7117883252831728,2418
8033,64,7117883252832694,7117883252835106,2412
8034,64,7117883252836006,7117883252838436,2430
8035,64,7117883252839402,7117883252841846,2444
8036,64,7117883252844541,7117883252846935,2394
8037,64,7117883252847914,7117883252850307,2393
8038,64,7117883252851276,7117883252853700,2424
8039,64,7117883252854655,7117883252857035,2380
8040,64,7117883252857991,7117883252860414,2423
8041,64,7117883252861352,7117883252863773,2421
8042,64,7117883252864693,7117883252867103,2410
8043,64,7117883252868063,7117883252870488,2425
8044,64,7117883252871435,7117883252873838,2403
8045,64,7117883252874789,7117883252877195,2406
8046,64,7117883252878122,7117883252880574,2452
8047,64,7117883252881532,7117883252883946,2414
8048,64,7117883252884894,7117883252887315,2421
8049,64,7117883252888312,7117883252890688,2376
8050,64,7117883252891685,7117883252894062,2377
8051,64,7117883252895070,7117883252897447,2377
8052,64,7117883252898443,7117883252900826,2383
8053,64,7117883252901820,7117883252904194,2374
8054,64,7117883252905254,7117883252907689,2435
8055,64,7117883252908683,7117883252911034,2351
8056,64,7117883252912017,7117883252914400,2383
8057,64,7117883252915396,7117883252917785,2389
8058,64,7117883252918773,7117883252921206,2433
8059,64,7117883252922194,7117883252924620,2426
8060,64,7117883252925581,7117883252927970,2389
8061,64,7117883252928963,7117883252931343,2380
8062,64,7117883252932320,7117883252934726,2406
8063,64,7117883252935708,7117883252938103,2395
8064,64,7117883252941251,7117883252943699,2448
8065,64,7117883252944628,7117883252947023,2395
8066,64,7117883252947958,7117883252950343,2385
8067,64,7117883252951319,7117883252953714,2395
8068,64,7117883252954636,7117883252957064,2428
8069,64,7117883252958017,7117883252960428,2411
8070,64,7117883252961398,7117883252963846,2448
8071,64,7117883252964818,7117883252967239,2421
8072,64,7117883252968196,7117883252970626,2430
8073,64,7117883252971571,7117883252974010,2439
8074,64,7117883252974923,7117883252977339,2416
8075,64,7117883252978311,7117883252980718,2407
8076,64,7117883252981666,7117883252984087,2421
8077,64,7117883252985045,7117883252987465,2420
8078,64,7117883252988373,7117883252990780,2407
8079,64,7117883252991753,7117883252994165,2412
8080,64,7117883252995109,7117883252997549,2440
8081,64,7117883252998518,7117883253000929,2411
8082,64,7117883253001858,7117883253004248,2390
8083,64,7117883253005251,7117883253007641,2390
8084,64,7117883253008560,7117883253010969,2409
8085,64,7117883253011904,7117883253014298,2394
8086,64,7117883253015239,7117883253017675,2436
8087,64,7117883253018602,7117883253020981,2379
8088,64,7117883253022042,7117883253024455,2413
8089,64,7117883253025418,7117883253027848,2430
8090,64,7117883253028789,7117883253031184,2395
8091,64,7117883253032169,7117883253034577,2408
8092,64,7117883253035494,7117883253037906,2412
8093,64,7117883253038829,7117883253041226,2397
8094,64,7117883253042163,7117883253044630,2467
8095,64,7117883253045551,7117883253047945,2394
8096,64,7117883253049301,7117883253051709,2408
8097,64,7117883253052662,7117883253055093,2431
8098,64,7117883253055982,7117883253058432,2450
8099,64,7117883253059350,7117883253061756,2406
8100,64,7117883253062709,7117883253065145,2436
8101,64,7117883253066081,7117883253068511,2430
8102,64,7117883253069429,7117883253071825,2396
8103,64,7117883253072763,7117883253075180,2417
8104,64,7117883253076109,7117883253078532,2423
8105,64,7117883253079477,7117883253081902,2425
8106,64,7117883253082790,7117883253085208,2418
8107,64,7117883253086148,7117883253088585,2437
8108,64,7117883253089508,7117883253091956,2448
8109,64,7117883253092858,7117883253095288,2430
8110,64,7117883253096210,7117883253098615,2405
8111,64,7117883253099562,7117883253101990,2428
8112,64,7117883253102877,7117883253105302,2425
8113,64,7117883253106319,7117883253108714,2395
8114,64,7117883253109728,7117883253112150,2422
8115,64,7117883253113180,7117883253115571,2391
8116,64,7117883253116548,7117883253118970,2422
8117,64,7117883253119945,7117883253122360,2415
8118,64,7117883253123309,7117883253125712,2403
8119,64,7117883253126695,7117883253129110,2415
8120,64,7117883253130075,7117883253132506,2431
8121,64,7117883253133486,7117883253135890,2404
8122,64,7117883253136804,7117883253139271,2467
8123,64,7117883253140197,7117883253142621,2424
8124,64,7117883253143565,7117883253145961,2396
8125,64,7117883253146929,7117883253149344,2415
8126,64,7117883253150286,7117883253152696,2410
8127,64,7117883253153711,7117883253156141,2430
8128,64,7117883253157465,7117883253159895,2430
8129,64,7117883253160839,7117883253163231,2392
8130,64,7117883253164161,7117883253166579,2418
8131,64,7117883253167535,7117883253169952,2417
8132,64,7117883253170859,7117883253173317,2458
8133,64,7117883253174291,7117883253176705,2414
8134,64,7117883253177630,7117883253180081,2451
8135,64,7117883253181071,7117883253183481,2410
8136,64,7117883253184431,7117883253186848,2417
8137,64,7117883253187800,7117883253190212,2412
8138,64,7117883253191155,7117883253193607,2452
8139,64,7117883253194556,7117883253196989,2433
8140,64,7117883253197886,7117883253200295,2409
8141,64,7117883253201208,7117883253203615,2407
8142,64,7117883253204561,7117883253206961,2400
8143,64,7117883253207939,7117883253210363,2424
8144,64,7117883253211306,7117883253213717,2411
8145,64,7117883253214694,7117883253217088,2394
8146,64,7117883253217990,7117883253220405,2415
8147,64,7117883253221381,7117883253223795,2414
8148,64,7117883253224731,7117883253227146,2415
8149,64,7117883253228103,7117883253230551,2448
8150,64,7117883253231444,7117883253233822,2378
8151,64,7117883253234821,7117883253237223,2402
8152,64,7117883253238139,7117883253240546,2407
8153,64,7117883253241533,7117883253243914,2381
8154,64,7117883253244867,7117883253247302,2435
8155,64,7117883253248277,7117883253250675,2398
8156,64,7117883253251613,7117883253253993,2380
8157,64,7117883253254973,7117883253257385,2412
8158,64,7117883253258316,7117883253260703,2387
8159,64,7117883253261712,7117883253264136,2424
8160,64,7117883253265404,7117883253267868,2464
8161,64,7117883253268792,7117883253271201,2409
8162,64,7117883253272149,7117883253274582,2433
8163,64,7117883253275514,7117883253277933,2419
8164,64,7117883253280463,7117883253282890,2427
8165,64,7117883253283807,7117883253286219,2412
8166,64,7117883253287175,7117883253289578,2403
8167,64,7117883253290537,7117883253292962,2425
8168,64,7117883253293884,7117883253296314,2430
8169,64,7117883253297246,7117883253299660,2414
8170,64,7117883253300606,7117883253303068,2462
8171,64,7117883253303958,7117883253306389,2431
8172,64,7117883253307294,7117883253309717,2423
8173,64,7117883253310632,7117883253313036,2404
8174,64,7117883253313978,7117883253316409,2431
8175,64,7117883253317379,7117883253319805,2426
8176,64,7117883253320715,7117883253323157,2442
8177,64,7117883253324090,7117883253326483,2393
8178,64,7117883253327456,7117883253329885,2429
8179,64,7117883253330848,7117883253333250,2402
8180,64,7117883253334183,7117883253336573,2390
8181,64,7117883253337578,7117883253339950,2372
8182,64,7117883253340965,7117883253343355,2390
8183,64,7117883253344343,7117883253346737,2394
8184,64,7117883253347725,7117883253350200,2475
8185,64,7117883253351143,7117883253353544,2401
8186,64,7117883253354521,7117883253358968,4447
8187,64,7117883253359927,7117883253362333,2406
8188,64,7117883253363276,7117883253365674,2398
8189,64,7117883253366642,7117883253369030,2388
8190,64,7117883253370055,7117883253372452,2397
8191,64,7117883253373434,7117883253375851,2417
8192,64,7117883253377710,7117883253380118,2408
8193,64,7117883253381107,7117883253383511,2404
8194,64,7117883253384441,7117883253386843,2402
8195,64,7117883253387802,7117883253390219,2417
8196,64,7117883253391133,7117883253393562,2429
8197,64,7117883253394538,7117883253396942,2404
8198,64,7117883253397929,7117883253400374,2445
8199,64,7117883253401360,7117883253403768,2408
8200,64,7117883253404697,7117883253407114,2417
8201,64,7117883253408102,7117883253410514,2412
8202,64,7117883253411500,7117883253413923,2423
8203,64,7117883253414870,7117883253417265,2395
8204,64,7117883253418202,7117883253420612,2410
8205,64,7117883253421599,7117883253424018,2419
8206,64,7117883253424973,7117883253427397,2424
8207,64,7117883253428344,7117883253430743,2399
8208,64,7117883253431691,7117883253434090,2399
8209,64,7117883253435096,7117883253437472,2376
8210,64,7117883253438447,7117883253440867,2420
8211,64,7117883253441807,7117883253444229,2422
8212,64,7117883253445171,7117883253447549,2378
8213,64,7117883253448543,7117883253450919,2376
8214,64,7117883253451890,7117883253454282,2392
8215,64,7117883253455246,7117883253457644,2398
8216,64,7117883253458568,7117883253460979,2411
8217,64,7117883253461952,7117883253464353,2401
8218,64,7117883253465307,7117883253467703,2396
8219,64,7117883253468695,7117883253471117,2422
8220,64,7117883253472011,7117883253474419,2408
8221,64,7117883253475372,7117883253477739,2367
8222,64,7117883253478681,7117883253481076,2395
8223,64,7117883253482037,7117883253485411,3374
8224,64,7117883253485734,7117883253488125,2391
8225,64,7117883253489105,7117883253491511,2406
8226,64,7117883253492459,7117883253494885,2426
8227,64,7117883253495846,7117883253498271,2425
8228,64,7117883253499192,7117883253501578,2386
8229,64,7117883253502547,7117883253504942,2395
8230,64,7117883253505893,7117883253508275,2382
8231,64,7117883253509250,7117883253511665,2415
8232,64,7117883253512558,7117883253514974,2416
8233,64,7117883253515977,7117883253518372,2395
8234,64,7117883253519319,7117883253521726,2407
8235,64,7117883253522707,7117883253525139,2432
8236,64,7117883253526036,7117883253528412,2376
8237,64,7117883253529404,7117883253531823,2419
8238,64,7117883253532791,7117883253535211,2420
8239,64,7117883253536158,7117883253538586,2428
8240,64,7117883253539474,7117883253541887,2413
8241,64,7117883253542843,7117883253545268,2425
8242,64,7117883253546187,7117883253548609,2422
8243,64,7117883253549526,7117883253551932,2406
8244,64,7117883253552862,7117883253555257,2395
8245,64,7117883253556254,7117883253558657,2403
8246,64,7117883253559577,7117883253562003,2426
8247,64,7117883253562954,7117883253565344,2390
8248,64,7117883253566246,7117883253568659,2413
8249,64,7117883253569609,7117883253572023,2414
8250,64,7117883253572953,7117883253575385,2432
